meeting_date,publish_date_raw,title,description,detail_url,solr_id,categories,text_source,pdf_url,full_text_chars,repo_rate_widget_pct,inflation_headline_widget_pct,rate_action,rate_change_bps,policy_rate_pct,rate_raw_sentence,vote_unanimous,vote_breakdown_json,vote_raw_sentence,raw_text_file,scrape_status,error_message,policy_rate_source,in_scope_inflation_targeting,policy_rate_final,rate_action_final,rate_source_final,is_english
2007-12-06,"Dec 6, 2007, 2:00:00 AM",2007-12-06: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2007/4285,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2007/4285,Statements > Monetary Policy Statements,html,,20719,,,,50,11.0,"Therefore the MPC has decided to adjust the repurchase rate by 50 basis points to 11,0 per cent per annum with effect from Friday, 7 December 2007.",,[],,data\raw_texts\2007-12-06_4285.txt,ok,,extracted,True,11.0,hike,official_series,True
2008-01-31,"Jan 31, 2008, 2:00:00 AM",2008-01-31: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/4043,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/4043,Statements > Monetary Policy Statements,html,,17623,,,,,,,,[],,data\raw_texts\2008-01-31_4043.txt,ok,,,True,11.0,hold,official_series,True
2008-04-10,"Apr 10, 2008, 2:00:00 AM",2008-04-10: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3268,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3268,Statements > Monetary Policy Statements,html,,22013,,,,,,,,[],,data\raw_texts\2008-04-10_3268.txt,ok,,,True,11.5,hike,official_series,True
2008-06-12,"Jun 12, 2008, 2:00:00 AM",2008-06-12: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3300,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3300,Statements > Monetary Policy Statements,html,,22921,,,hike,,,Accordingly the repurchase rate will be increased by 50 basis points to 12 per cent per annum with effect from 13 June 2008.,,[],,data\raw_texts\2008-06-12_3300.txt,ok,,,True,12.0,hike,official_series,True
2008-08-14,"Aug 14, 2008, 2:00:00 AM",2008-08-14: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3323,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3323,Statements > Monetary Policy Statements,html,,21543,,,hold,0,11.0,Consequently the repurchase rate will for now remain unchanged at 12 per cent per annum.,,[],,data\raw_texts\2008-08-14_3323.txt,ok,,extracted,True,12.0,hold,official_series,True
2008-10-09,"Oct 9, 2008, 2:00:00 AM",2008-10-09: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3348,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3348,Statements > Monetary Policy Statements,html,,22549,,,,,,Accordingly the repurchase rate remains at 12 per cent per annum.,,[],,data\raw_texts\2008-10-09_3348.txt,ok,,,True,12.0,hold,official_series,True
2008-12-11,"Dec 11, 2008, 2:00:00 AM",2008-12-11: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3374,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2008/3374,Statements > Monetary Policy Statements,html,,22743,,,cut,50,11.5,"The MPC has therefore decided to reduce the repurchase rate by 50 basis points to 11,5 per cent per annum with effect from 12 December 2008.",,[],,data\raw_texts\2008-12-11_3374.txt,ok,,extracted,True,11.5,cut,official_series,True
2009-02-05,"Feb 5, 2009, 2:00:00 AM",2009-02-05: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3389,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3389,Statements > Monetary Policy Statements,html,,17857,,,cut,100,10.5,"Monetary policy stance The Monetary Policy Committee has decided to reduce the repurchase rate by 100 basis points to 10,5 per cent per annum with effect from 6 February 2009.",,[],,data\raw_texts\2009-02-05_3389.txt,ok,,extracted,True,10.5,cut,official_series,True
2009-03-24,"Mar 24, 2009, 2:00:00 AM",2009-03-24: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3406,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3406,Statements > Monetary Policy Statements,html,,17135,,,cut,100,9.5,"Monetary policy stance Against the background of a slowing global and domestic economy and an improved medium-term outlook for inflation, the Monetary Policy Committee has decided to reduce the repurchase rate by 100 basis points to 9,5 per cent per annum with effect from 25 March 2009.",,[],,data\raw_texts\2009-03-24_3406.txt,ok,,extracted,True,9.5,cut,official_series,True
2009-04-30,"Apr 30, 2009, 2:00:00 AM",2009-04-30: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3416,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3416,Statements > Monetary Policy Statements,html,,19131,,,cut,100,8.5,"The committee is of the view that the adverse economic conditions continue to tilt the balance of risks to the inflation outlook to the downside over the medium term and has therefore decided to reduce the repurchase rate by 100 basis points to 8,5 per cent per annum with effect from 4 May 2009.",,[],,data\raw_texts\2009-04-30_3416.txt,ok,,extracted,True,8.5,cut,official_series,True
2009-05-28,"May 28, 2009, 2:00:00 AM",2009-05-28: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3436,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3436,Statements > Monetary Policy Statements,html,,16005,,,cut,100,7.5,"Accordingly the MPC has decided to reduce the repurchase rate by 100 basis points to 7,5 per cent per annum with effect from 29 May 2009.",,[],,data\raw_texts\2009-05-28_3436.txt,ok,,extracted,True,7.5,cut,official_series,True
2009-06-25,"Jun 25, 2009, 2:00:00 AM",2009-06-25: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3448,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3448,Statements > Monetary Policy Statements,html,,18029,,,hold,0,7.5,"Monetary policy stance 4.1 The Monetary Policy Committee has decided to keep the repurchase rate unchanged at 7,5 per cent per annum.",,[],,data\raw_texts\2009-06-25_3448.txt,ok,,extracted,True,7.5,hold,official_series,True
2009-08-13,"Aug 13, 2009, 2:00:00 AM",2009-08-13: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3494,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3494,Statements > Monetary Policy Statements,html,,17581,,,cut,50,7.0,The MPC has therefore decided to reduce the repurchase rate by 50 basis points to 7 per cent per annum with effect from 14 August 2009.,,[],,data\raw_texts\2009-08-13_3494.txt,ok,,extracted,True,7.0,cut,official_series,True
2009-09-22,"Sep 22, 2009, 2:00:00 AM",2009-09-22: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/4045,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/4045,Statements > Monetary Policy Statements,html,,17483,,,hold,0,7.0,"Accordingly, the MPC has decided to leave the repurchase rate unchanged at 7 per cent per annum.",,[],,data\raw_texts\2009-09-22_4045.txt,ok,,extracted,True,7.0,hold,official_series,True
2009-10-22,"Oct 22, 2009, 2:00:00 AM",2009-10-22: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3507,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/3507,Statements > Monetary Policy Statements,html,,18733,,,hold,0,7.0,"Accordingly the Monetary Policy Committee has decided to leave the repurchase rate unchanged at 7,0 per cent per annum.",,[],,data\raw_texts\2009-10-22_3507.txt,ok,,extracted,True,7.0,hold,official_series,True
2009-11-17,"Nov 17, 2009, 2:00:00 AM",2009-11-17: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/4046,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2009/4046,Statements > Monetary Policy Statements,html,,22525,,,hold,0,7.0,"Monetary policy stance The Monetary Policy Committee, having reviewed the global and domestic economic and financial developments, has decided to maintain the current stance of monetary policy and to leave the repurchase rate unchanged at 7 per cent per annum.",,[],,data\raw_texts\2009-11-17_4046.txt,ok,,extracted,True,7.0,hold,official_series,True
2010-01-26,"Jan 26, 2010, 2:00:00 AM",2010-01-26: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3561,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3561,Statements > Monetary Policy Statements,html,,25103,,,hold,0,7.0,"Against this background the MPC has decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",,[],,data\raw_texts\2010-01-26_3561.txt,ok,,extracted,True,7.0,hold,official_series,True
2010-03-25,"Mar 25, 2010, 2:00:00 AM",2010-03-25: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3562,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3562,Statements > Monetary Policy Statements,html,,26327,,,cut,50,6.5,"The MPC has therefore decided to reduce the repurchase rate by 50 basis points to 6,5 per cent per annum with effect from 26 March 2010.",,[],,data\raw_texts\2010-03-25_3562.txt,ok,,extracted,True,6.5,cut,official_series,True
2010-05-13,"May 13, 2010, 2:00:00 AM",2010-05-13: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3563,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3563,Statements > Monetary Policy Statements,html,,23365,,,hold,0,6.5,"Accordingly the repurchase rate remains unchanged at 6,5 per cent per annum.",,[],,data\raw_texts\2010-05-13_3563.txt,ok,,extracted,True,6.5,hold,official_series,True
2010-07-22,"Jul 22, 2010, 2:00:00 AM",2010-07-22: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3564,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3564,Statements > Monetary Policy Statements,html,,26845,,,hold,0,6.5,"Therefore, the MPC decided to keep the repurchase rate unchanged at 6,5 per cent per annum.",,[],,data\raw_texts\2010-07-22_3564.txt,ok,,extracted,True,6.5,hold,official_series,True
2010-09-09,"Sep 9, 2010, 2:00:00 AM",2010-09-09: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3565,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3565,Statements > Monetary Policy Statements,html,,26821,,,cut,50,6.0,"The MPC has decided to reduce the repurchase rate by 50 basis points to 6,0 per cent per annum with effect from 10 September 2010.",,[],,data\raw_texts\2010-09-09_3565.txt,ok,,extracted,True,6.0,cut,official_series,True
2010-11-18,"Nov 11, 2010, 2:00:00 AM",2010-11-18: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3566,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2010/3566,Statements > Monetary Policy Statements,html,,30097,,,cut,50,5.5,"The MPC has accordingly decided to reduce the repurchase rate by 50 basis points to 5,5 per cent per annum with effect from 19 November 2010.",,[],,data\raw_texts\2010-11-18_3566.txt,ok,,extracted,True,5.5,cut,official_series,True
2011-01-20,"Jan 20, 2011, 2:00:00 AM",2011-01-20: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/16,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/16,Statements > Monetary Policy Statements,html,,30309,,,hold,0,5.5,"The MPC has therefore decided to keep the repurchase rate unchanged at 5,5 per cent per annum.",,[],,data\raw_texts\2011-01-20_16.txt,ok,,extracted,True,5.5,hold,official_series,True
2011-03-24,"Mar 24, 2011, 2:00:00 AM",2011-03-24: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/3978,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/3978,Statements > Monetary Policy Statements,html,,28889,,,hold,0,5.5,"In light of the above, the MPC has decided to keep the repurchase rate unchanged at 5,5 per cent per annum for the time being.",,[],,data\raw_texts\2011-03-24_3978.txt,ok,,extracted,True,5.5,hold,official_series,True
2011-05-12,"May 12, 2011, 2:00:00 AM",2011-05-12: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4082,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4082,Statements > Monetary Policy Statements,html,,26039,,,hold,0,5.5,"In light of the above, the MPC has decided to keep the repurchase rate unchanged at 5,5 per cent per annum, for the time being.",,[],,data\raw_texts\2011-05-12_4082.txt,ok,,extracted,True,5.5,hold,official_series,True
2011-07-21,"Jul 21, 2011, 2:00:00 AM",2011-07-21: Statement of the Monetary Policy Committee,"Issued by Gill Marcus, Governor of the South African Reserve Bank",https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4706,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4706,Statements > Monetary Policy Statements,html,,31001,,,hold,0,5.5,"In light of the above, the MPC has decided to keep the repurchase rate unchanged at 5,5 per cent per annum, for the time being.",,[],,data\raw_texts\2011-07-21_4706.txt,ok,,extracted,True,5.5,hold,official_series,True
2011-09-22,"Sep 22, 2011, 2:00:00 AM",2011-09-22: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4842,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4842,Statements > Monetary Policy Statements,html,,31297,,,hold,0,5.5,"In the light of the above the MPC has decided to keep the repurchase rate unchanged at 5,5 per cent per annum, for the time being.",,[],,data\raw_texts\2011-09-22_4842.txt,ok,,extracted,True,5.5,hold,official_series,True
2011-11-10,"Nov 10, 2011, 2:00:00 AM",2011-11-10: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4881,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2011/4881,Statements > Monetary Policy Statements,html,,29179,,,hold,0,5.5,"Under the prevailing circumstances the MPC has decided to keep the repurchase rate unchanged at 5,5 per cent per annum.",,[],,data\raw_texts\2011-11-10_4881.txt,ok,,extracted,True,5.5,hold,official_series,True
2012-01-19,"Jan 19, 2012, 2:00:00 AM",2012-01-19: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/4930,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/4930,Statements > Monetary Policy Statements,html,,31607,,,hold,0,5.5,"The Monetary Policy Committee has therefore decided to keep the repurchase rate unchanged at 5,5 per cent per annum.",,[],,data\raw_texts\2012-01-19_4930.txt,ok,,extracted,True,5.5,hold,official_series,True
2012-03-29,"Mar 29, 2012, 2:00:00 AM",2012-03-29: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5005,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5005,Statements > Monetary Policy Statements,html,,34763,,,hold,0,5.5,"The Monetary Policy Committee has therefore decided to keep the repurchase rate unchanged at 5,5 per cent per annum.",,[],,data\raw_texts\2012-03-29_5005.txt,ok,,extracted,True,5.5,hold,official_series,True
2012-05-24,"May 24, 2012, 2:00:00 AM",2012-05-24: Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5040,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5040,Statements > Monetary Policy Statements,html,,30565,,,hold,0,5.5,"The MPC has therefore decided to keep the repurchase rate unchanged at 5,5 per cent per annum.",,[],,data\raw_texts\2012-05-24_5040.txt,ok,,extracted,True,5.5,hold,official_series,True
2012-07-19,"Jul 19, 2012, 2:00:00 AM",Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5092,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5092,Statements > Monetary Policy Statements,html,,32759,,,cut,50,5.0,"The MPC has therefore decided to reduce the repurchase rate by 50 basis points to 5,0 per cent from Friday 20 July 2012.",,[],,data\raw_texts\2012-07-19_5092.txt,ok,,extracted,True,5.0,cut,official_series,True
2012-09-20,"Sep 20, 2012, 2:00:00 AM",STATEMENT OF THE MONETARY POLICY COMMITTEE,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5141,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5141,Statements > Monetary Policy Statements,html,,37603,,,hold,0,5.0,"The MPC has therefore decided to keep the repurchase rate unchanged at 5,0 per cent per annum.",,[],,data\raw_texts\2012-09-20_5141.txt,ok,,extracted,True,5.0,hold,official_series,True
2012-11-22,"Nov 22, 2012, 2:00:00 AM",Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5301,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2012/5301,Statements > Monetary Policy Statements,html,,39287,,,hold,0,5.0,"In the light of these factors, the MPC is of the view that the current accommodative stance remains appropriate and has therefore decided to keep the repurchase rate unchanged at 5,0 per cent per annum.",,[],,data\raw_texts\2012-11-22_5301.txt,ok,,extracted,True,5.0,hold,official_series,True
2013-01-24,"Jan 24, 2013, 2:00:00 AM",Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5478,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5478,Statements > Monetary Policy Statements,html,,36033,,,hold,0,5.0,"The MPC has therefore decided to keep the repurchase rate unchanged at 5,0 per cent per annum.",,[],,data\raw_texts\2013-01-24_5478.txt,ok,,extracted,True,5.0,hold,official_series,True
2013-03-20,"Mar 20, 2013, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5629,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5629,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2013/5629/MPC-Statement-March-2013-final.pdf,18530,,,hold,0,5.0,"The MPC has therefore decided to keep the repurchase rate unchanged at 5,0 per cent per annum.",,[],,data\raw_texts\2013-03-20_5629.txt,ok,,extracted,True,5.0,hold,official_series,True
2013-05-23,"May 23, 2013, 2:00:00 AM",Statement of the Monetary Policy Committee,---,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5726,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5726,Statements > Monetary Policy Statements,html,,35265,,,hold,0,5.0,The MPC has therefore decided to leave the repurchase rate unchanged at 5 per cent per annum.,,[],,data\raw_texts\2013-05-23_5726.txt,ok,,extracted,True,5.0,hold,official_series,True
2013-07-18,"Jul 18, 2013, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5825,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5825,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2013/5825/MPC-Statement-July--2013-Final.pdf,18933,,,hold,0,5.0,"The MPC has decided to keep the repurchase rate unchanged at 5,0 per cent per annum.",,[],,data\raw_texts\2013-07-18_5825.txt,ok,,extracted,True,5.0,hold,official_series,True
2013-09-19,"Sep 19, 2013, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5910,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5910,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2013/5910/MPC-Statement-September--2013-Final.pdf,19389,,,hold,0,5.0,"At this stage, however, given the global uncertainties and downside growth risks, the MPC has decided to keep the repurchase rate unchanged at 5,0 per cent per annum.",,[],,data\raw_texts\2013-09-19_5910.txt,ok,,extracted,True,5.0,hold,official_series,True
2013-11-21,"Nov 21, 2013, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5990,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2013/5990,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2013/5990/MPC-Statement-November--2013.pdf,18155,,,hold,0,5.0,"The MPC has decided to keep the repurchase rate unchanged at 5,0 per cent per annum at this stage.",,[],,data\raw_texts\2013-11-21_5990.txt,ok,,extracted,True,5.0,hold,official_series,True
2014-01-29,"Jan 29, 2014, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6075,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6075,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2014/6075/MPC-Statement-January-2014-f.pdf,19430,,,hike,50,5.5,"In the light of these circumstances and taking account of policy trade-offs, the MPC has decided to increase the repurchase rate by 50 basis points to 5,5 per cent per annum as of 30 January 2014.",,[],,data\raw_texts\2014-01-29_6075.txt,ok,,extracted,True,5.5,hike,official_series,True
2014-03-27,"Mar 27, 2014, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6166,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6166,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2014/6166/MPC-Statment-March-2014.pdf,20314,,,hold,0,5.5,"At this meeting the MPC has decided to keep the repurchase rate unchanged at 5,5 per cent per annum.",,[],,data\raw_texts\2014-03-27_6166.txt,ok,,extracted,True,5.5,hold,official_series,True
2014-05-22,"May 22, 2014, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6238,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6238,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2014/6238/MPC-Statement-22-May-2014.pdf,18393,,,hold,0,5.5,"Accordingly, the committee decided to keep the repurchase rate unchanged at 5,5 per cent per annum at this stage.",,[],,data\raw_texts\2014-05-22_6238.txt,ok,,extracted,True,5.5,hold,official_series,True
2014-07-17,"Jul 17, 2014, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6337,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6337,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2014/6337/MPC-Statement-July-2014-final.pdf,21128,,,hike,25,5.75,"14 The MPC has decided to continue on its gradual normalisation path and raise the repurchase rate by 25 basis points to 5,75 per cent per annum, effective from Friday 18 July.",,[],,data\raw_texts\2014-07-17_6337.txt,ok,,extracted,True,5.75,hike,official_series,True
2014-09-18,"Sep 18, 2014, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6421,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6421,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2014/6421/MPC-Statement-18-September-2014-Final.pdf,20903,,,hold,0,5.75,"However, given the slightly improved inflation outlook notwithstanding the upside risks, the stable inflation expectations and the downside risks to the weak growth outlook, the MPC has decided that the repurchase rate will remain unchanged at 5,75 per cent per annum.",,[],,data\raw_texts\2014-09-18_6421.txt,ok,,extracted,True,5.75,hold,official_series,True
2014-11-20,"Nov 20, 2014, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6501,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2014/6501,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2014/6501/MPC-Statement-November-20-Final.pdf,18924,,,hold,0,5.75,"However, given the lower trajectory of headline inflation and the continued weak state of the economy, the MPC has unanimously decided to keep the repurchase rate unchanged at 5,75 per cent per annum at this stage.",True,[],"However, given the lower trajectory of headline inflation and the continued weak state of the economy, the MPC has unanimously decided to keep the repurchase rate unchanged at 5,75 per cent per annum at this stage.",data\raw_texts\2014-11-20_6501.txt,ok,,extracted,True,5.75,hold,official_series,True
2015-01-29,"Jan 29, 2015, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6591,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6591,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2015/6591/MPC-statement-January--2015-final.pdf,19015,,,hold,0,5.75,"The MPC has therefore unanimously decided to keep the repurchase rate unchanged at 5,75 per cent per annum.",True,[],"The MPC has therefore unanimously decided to keep the repurchase rate unchanged at 5,75 per cent per annum.",data\raw_texts\2015-01-29_6591.txt,ok,,extracted,True,5.75,hold,official_series,True
